,Metric,Kmean_Full,Kmean_FTrain_Test,Kmean_FK-folds,PCA_Full,PCA_Train_Test,PCA_K-folds,AE_KMean_Full,AE_KMean__Train_Test,AE_KMean__K-folds,AE_Softmax_Full,AE_Softmax__Train_Test,AE_Softmax__K-folds
0,completeness_score,0.08277144072104169,0.08315097855288682,0.08484250214884718,0.08277144072104169,0.08315097855288682,0.08484250214884718,4.974958715665947e-05,0.001014948521260992,0.01064531859347752,0.08277144072104169,0.0822931065266585,0.08484250214884718
1,adjusted_rand_score,0.19981947332554414,0.20014034030781777,0.20130498180987938,0.19981947332554414,0.20014034030781777,0.20130498180987938,0.0006997686324967106,0.004475845899091172,0.0241344642881227,0.19981947332554414,0.19854784805883996,0.20130498180987938
2,fowlkes_mallows_score,0.7233651115984132,0.7237237711591668,0.7237826772295521,0.7233651115984132,0.7237237711591668,0.7237826772295521,0.5751088665555114,0.5771189057981188,0.6258880981687883,0.7233651115984132,0.7223157591107922,0.7237826772295521
3,silhouette_score,0.10945600981258043,0.10949255904564312,0.11569731241187498,0.10945600981258043,0.10949255904564312,0.11569731241187498,0.006849579004998362,0.015999033671629758,0.018233704558412254,0.10945600981258043,0.10944798730010787,0.11569731241187498
4,calinski_harabaz_score,11087.223739625158,4418.774035673465,2351.679476444564,11087.223739625158,4418.774035673465,2351.679476444564,744.871906167114,756.4030935714532,374.91912204552045,11087.223739625158,4433.855106922956,2351.679476444564
5,CentroidRMSE,0.054197289884546855,0.054453689938570894,0.06192921244380452,0.054197289884546855,0.054453689938570894,0.06192921244380452,0.034827786759058246,0.03579731128642252,0.03899163787831124,0.054197289884546855,0.054438591572279885,0.06192921244380452
