,Metric,Kmean_Full,Kmean_FTrain_Test,Kmean_FK-folds,PCA_Full,PCA_Train_Test,PCA_K-folds,AE_KMean_Full,AE_KMean__Train_Test,AE_KMean__K-folds,AE_Softmax_Full,AE_Softmax__Train_Test,AE_Softmax__K-folds
0,completeness_score,0.220731729140663,0.19603915426255503,0.2547866922111417,0.21822722378770573,0.21485278658435242,0.23271403739651922,0.2314590261264055,0.19872104273273133,0.26003033076340887,0.11610456591905491,0.1418015302462892,0.16987051590292052
1,adjusted_rand_score,0.14294576830795214,0.1124542273233627,0.1641384009208572,0.14118171932928555,0.1361433064066161,0.14045789882016085,0.1667226145225104,0.13047774541360868,0.1708075776380254,0.06677883412417836,0.07655698887367843,0.09031799476880675
2,fowlkes_mallows_score,0.300667022292504,0.2761662923817584,0.323161625238567,0.2978634499010887,0.29340191943833077,0.29803834206800167,0.30982553837333693,0.2842165791593232,0.31918449818843353,0.25642247831844756,0.2562033756341641,0.28474202551642314
3,silhouette_score,0.23420247970923053,0.2279883983889633,0.23924005508170398,0.2338387749194425,0.2273268886932914,0.22880735834845237,0.19435044908670968,0.17189457299422448,0.20250847476327402,0.019826772918182155,0.08035950245080996,0.05771702455472936
4,calinski_harabaz_score,1032.0760589519698,401.1716385641743,206.3785727790269,1032.3967235721996,401.09979032293177,204.63919458982073,994.6023901397904,357.9207172626297,195.88481006437024,502.44944513572295,227.89249414405785,100.91280628143048
5,CentroidRMSE,0.1299062823105838,0.14432151432511142,0.16366380829774546,0.14400000357983728,0.12593190420721523,0.13204390183783113,0.13230048701945046,0.11455956422659112,0.12414085475343213,0.09342313508517933,0.09930492039882209,0.09933658811288516
