,Metric,Kmean_Full,Kmean_FTrain_Test,Kmean_FK-folds,PCA_Full,PCA_Train_Test,PCA_K-folds,AE_KMean_Full,AE_KMean__Train_Test,AE_KMean__K-folds,AE_Softmax_Full,AE_Softmax__Train_Test,AE_Softmax__K-folds
0,completeness_score,0.17597258318198006,0.17246264545064438,0.21261692393542578,0.17554127963601873,0.17169157993512116,0.1923776610375325,0.16191129139989877,0.17740685412301285,0.22225034158988405,0.005940985912424665,0.14242974711765657,0.09647062847600169
1,adjusted_rand_score,0.16161253851853252,0.16070281045993923,0.17469712548432362,0.16102156167607398,0.1597221234867305,0.15076571063897073,0.14602700600009763,0.16714554768276424,0.1816185384982539,0.0040469310503948325,0.11414430887298387,0.06769926225605952
2,fowlkes_mallows_score,0.45887046634567463,0.45627960909508813,0.47291261194437106,0.4585673539622104,0.45578465487412906,0.4633589866940994,0.4349967296915196,0.4557789426202781,0.4773364104721741,0.4343917889017514,0.4188135542414154,0.435942232310945
3,silhouette_score,0.2813989580893753,0.2781685368887575,0.28367273440528135,0.28138785477775435,0.27816900868344263,0.2831571998171554,0.24189293314659213,0.266345518923435,0.2803216179775271,0.18006873125183956,0.21767533518343013,0.16871877108449174
4,calinski_harabaz_score,4696.688257917077,1878.203442975624,929.8263951634251,4696.641082296255,1878.6646179668492,921.1849176494943,4218.569457026765,1791.564182830226,922.2747418497074,2313.573338478705,1574.0482629256835,490.31923440670744
5,CentroidRMSE,0.1312960223960266,0.1324723655680681,0.15005001029922424,0.13133071237808228,0.13251207804178458,0.15395031145348437,0.16010414710240625,0.16698062661018212,0.13810132623848262,0.15399548667729857,0.160421012561603,0.15229701387550207
